id,Store,Date,Sales,Promo,StateHoliday,SchoolHoliday
72272,768,2014-08-23,11621,0,0,0
72273,779,2014-08-23,2315,0,0,0
72274,782,2014-08-23,4038,0,0,0
72275,783,2014-08-23,5208,0,0,0
72276,785,2014-08-23,6410,0,0,0
72277,786,2014-08-23,1178,0,0,0
72278,789,2014-08-23,2539,0,0,0
72279,791,2014-08-23,6402,0,0,0
72280,792,2014-08-23,4636,0,0,0
72281,796,2014-08-23,4729,0,0,0
72282,807,2014-08-23,8896,0,0,1
72283,808,2014-08-23,4449,0,0,0
72284,813,2014-08-23,4227,0,0,0
72285,819,2014-08-23,5383,0,0,0
72286,824,2014-08-23,5238,0,0,0
72287,828,2014-08-23,2593,0,0,0
72288,830,2014-08-23,2480,0,0,0
72289,831,2014-08-23,9030,0,0,0
72290,836,2014-08-23,2114,0,0,0
72291,838,2014-08-23,5423,0,0,0
72292,843,2014-08-23,8742,0,0,0
72293,846,2014-08-23,7358,0,0,0
72294,863,2014-08-23,6067,0,0,0
72295,866,2014-08-23,6104,0,0,1
72296,867,2014-08-23,4789,0,0,0
72297,871,2014-08-23,6720,0,0,1
72298,873,2014-08-23,2283,0,0,0
72299,876,2014-08-23,2751,0,0,0
72300,882,2014-08-23,5463,0,0,0
72301,889,2014-08-23,2572,0,0,0
72302,894,2014-08-23,5587,0,0,0
72303,896,2014-08-23,7597,0,0,0
72304,911,2014-08-23,9130,0,0,0
72305,916,2014-08-23,5241,0,0,0
72306,926,2014-08-23,6560,0,0,0
72307,928,2014-08-23,6748,0,0,0
72308,930,2014-08-23,6531,0,0,0
72309,935,2014-08-23,3797,0,0,0
72310,942,2014-08-23,4894,0,0,1
72311,943,2014-08-23,6016,0,0,0
72312,946,2014-08-23,2198,0,0,0
72313,947,2014-08-23,8228,0,0,0
72314,963,2014-08-23,4179,0,0,0
72315,965,2014-08-23,6268,0,0,1
72316,967,2014-08-23,5702,0,0,0
72317,968,2014-08-23,4177,0,0,0
72318,969,2014-08-23,2657,0,0,0
72319,970,2014-08-23,1188,0,0,1
72320,976,2014-08-23,4374,0,0,0
72321,979,2014-08-23,4494,0,0,0
72322,980,2014-08-23,5247,0,0,0
72323,985,2014-08-23,7620,0,0,0
72324,991,2014-08-23,5361,0,0,0
72325,995,2014-08-23,7034,0,0,0
72326,1005,2014-08-23,5051,0,0,0
72327,1006,2014-08-23,5286,0,0,0
72328,1007,2014-08-23,8506,0,0,0
72329,1010,2014-08-23,9727,0,0,0
72330,1016,2014-08-23,3197,0,0,0
72331,1022,2014-08-23,6548,0,0,0
72332,1026,2014-08-23,7997,0,0,0
72333,1032,2014-08-23,4241,0,0,0
72334,1033,2014-08-23,9498,0,0,0
72335,1040,2014-08-23,6055,0,0,0
72336,1044,2014-08-23,5726,0,0,0
72337,1045,2014-08-23,7217,0,0,0
72338,1051,2014-08-23,5198,0,0,0
72339,1054,2014-08-23,3661,0,0,0
72340,1059,2014-08-23,8333,0,0,0
72341,1062,2014-08-23,4904,0,0,0
72342,1064,2014-08-23,7467,0,0,0
72343,1066,2014-08-23,9921,0,0,0
72344,1069,2014-08-23,3136,0,0,0
72345,1076,2014-08-23,3154,0,0,0
72346,1089,2014-08-23,9028,0,0,0
72347,1090,2014-08-23,2887,0,0,0
72348,1093,2014-08-23,6372,0,0,0
72349,1097,2014-08-23,6077,0,0,0
72350,1098,2014-08-23,2420,0,0,0
72351,1099,2014-08-23,7359,0,0,0
72352,1105,2014-08-23,3637,0,0,0
72353,1106,2014-08-23,2855,0,0,0
72354,1108,2014-08-23,1809,0,0,0
72355,1111,2014-08-23,2513,0,0,0
72356,1112,2014-08-23,8746,0,0,0
72357,1113,2014-08-23,6358,0,0,0
72358,1,2014-08-22,3971,1,0,1
72359,9,2014-08-22,6972,1,0,0
72360,11,2014-08-22,8349,1,0,1
72361,12,2014-08-22,7473,1,0,1
72362,14,2014-08-22,5558,1,0,0
72363,18,2014-08-22,7158,1,0,1
72364,21,2014-08-22,5703,1,0,1
72365,24,2014-08-22,10093,1,0,0
72366,25,2014-08-22,9944,1,0,0
72367,38,2014-08-22,5983,1,0,0
72368,43,2014-08-22,7494,1,0,0
72369,55,2014-08-22,4762,1,0,1
72370,56,2014-08-22,7233,1,0,1
72371,60,2014-08-22,8230,1,0,1
72372,68,2014-08-22,7692,1,0,1
72373,75,2014-08-22,6738,1,0,1
72374,78,2014-08-22,3984,1,0,1
72375,84,2014-08-22,12409,1,0,0
72376,85,2014-08-22,6658,1,0,1
72377,91,2014-08-22,5782,1,0,1
72378,95,2014-08-22,8106,1,0,1
72379,98,2014-08-22,5187,1,0,0
72380,101,2014-08-22,8891,1,0,1
72381,111,2014-08-22,7329,1,0,1
72382,120,2014-08-22,6991,1,0,1
72383,121,2014-08-22,4807,1,0,1
72384,128,2014-08-22,7649,1,0,1
72385,133,2014-08-22,6426,1,0,1
72386,134,2014-08-22,4550,1,0,1
72387,138,2014-08-22,7139,1,0,1
72388,142,2014-08-22,4769,1,0,0
72389,148,2014-08-22,8331,1,0,1
72390,152,2014-08-22,5229,1,0,0
72391,156,2014-08-22,6798,1,0,1
72392,157,2014-08-22,9709,1,0,0
72393,158,2014-08-22,8624,1,0,1
72394,161,2014-08-22,7755,1,0,0
72395,163,2014-08-22,6841,1,0,1
72396,168,2014-08-22,8146,1,0,1
72397,173,2014-08-22,8059,1,0,1
72398,175,2014-08-22,5714,1,0,0
72399,180,2014-08-22,5954,1,0,0
72400,187,2014-08-22,7840,1,0,1
72401,195,2014-08-22,10905,1,0,0
72402,196,2014-08-22,4848,1,0,1
72403,205,2014-08-22,6881,1,0,1
72404,213,2014-08-22,9404,1,0,0
72405,216,2014-08-22,7413,1,0,0
72406,219,2014-08-22,3443,1,0,0
72407,220,2014-08-22,4867,1,0,0
72408,221,2014-08-22,6891,1,0,1
72409,227,2014-08-22,9231,1,0,0
72410,234,2014-08-22,10674,1,0,0
72411,237,2014-08-22,4045,1,0,1
72412,238,2014-08-22,8322,1,0,0
72413,249,2014-08-22,6520,1,0,1
72414,253,2014-08-22,5271,1,0,0
72415,257,2014-08-22,4941,1,0,1
72416,260,2014-08-22,6531,1,0,1
72417,261,2014-08-22,12258,1,0,1
72418,273,2014-08-22,7421,1,0,0
72419,278,2014-08-22,7658,1,0,1
72420,281,2014-08-22,7470,1,0,1
72421,285,2014-08-22,5656,1,0,1
72422,289,2014-08-22,5918,1,0,1
72423,291,2014-08-22,8683,1,0,1
72424,292,2014-08-22,5913,1,0,1
72425,295,2014-08-22,5649,1,0,1
72426,296,2014-08-22,6577,1,0,1
72427,297,2014-08-22,6769,1,0,1
72428,310,2014-08-22,11399,1,0,1
72429,313,2014-08-22,7297,1,0,1
72430,316,2014-08-22,10638,1,0,0
72431,319,2014-08-22,9160,1,0,1
72432,320,2014-08-22,13989,1,0,1
72433,324,2014-08-22,5140,1,0,1
72434,332,2014-08-22,3061,1,0,1
72435,339,2014-08-22,6410,1,0,1
72436,341,2014-08-22,5299,1,0,0
72437,346,2014-08-22,6492,1,0,0
72438,351,2014-08-22,6605,1,0,0
72439,352,2014-08-22,7589,1,0,1
72440,354,2014-08-22,9266,1,0,0
72441,357,2014-08-22,6664,1,0,1
72442,359,2014-08-22,5840,1,0,1
72443,366,2014-08-22,6448,1,0,1
72444,372,2014-08-22,9170,1,0,0
72445,374,2014-08-22,7080,1,0,1
72446,377,2014-08-22,10797,1,0,1
72447,381,2014-08-22,8406,1,0,1
72448,391,2014-08-22,6399,1,0,0
72449,397,2014-08-22,5194,1,0,0
72450,410,2014-08-22,7229,1,0,0
72451,421,2014-08-22,11742,1,0,1
72452,435,2014-08-22,2830,1,0,0
72453,444,2014-08-22,13674,1,0,1
72454,447,2014-08-22,5064,1,0,1
72455,456,2014-08-22,5191,1,0,0
72456,460,2014-08-22,4206,1,0,1
72457,461,2014-08-22,4534,1,0,1
72458,466,2014-08-22,9215,1,0,0
72459,469,2014-08-22,12158,1,0,1
72460,470,2014-08-22,17050,1,0,0
72461,484,2014-08-22,10171,1,0,1
72462,491,2014-08-22,6971,1,0,1
72463,496,2014-08-22,7352,1,0,1
72464,502,2014-08-22,8861,1,0,1
72465,503,2014-08-22,7717,1,0,1
72466,506,2014-08-22,7891,1,0,0
72467,507,2014-08-22,8631,1,0,0
72468,511,2014-08-22,5237,1,0,1
72469,513,2014-08-22,16332,1,0,1
72470,516,2014-08-22,5446,1,0,0
72471,521,2014-08-22,5955,1,0,1
72472,523,2014-08-22,14401,1,0,1
72473,529,2014-08-22,9059,1,0,1
72474,535,2014-08-22,8611,1,0,0
72475,543,2014-08-22,3148,1,0,1
72476,550,2014-08-22,6205,1,0,1
72477,551,2014-08-22,6195,1,0,1
72478,553,2014-08-22,6930,1,0,1
72479,563,2014-08-22,5304,1,0,0
72480,566,2014-08-22,5167,1,0,0
72481,569,2014-08-22,4620,1,0,1
72482,570,2014-08-22,3948,1,0,0
72483,578,2014-08-22,10373,1,0,1
72484,597,2014-08-22,5409,1,0,1
72485,599,2014-08-22,11226,1,0,1
72486,601,2014-08-22,4713,1,0,1
72487,607,2014-08-22,4400,1,0,1
72488,609,2014-08-22,4800,1,0,1
72489,617,2014-08-22,7106,1,0,1
72490,624,2014-08-22,6781,1,0,0
72491,642,2014-08-22,3526,1,0,0
72492,643,2014-08-22,8620,1,0,1
72493,645,2014-08-22,9467,1,0,1
72494,647,2014-08-22,7086,1,0,1
72495,648,2014-08-22,7556,1,0,1
72496,657,2014-08-22,5999,1,0,0
72497,661,2014-08-22,5975,1,0,1
72498,663,2014-08-22,5184,1,0,1
72499,666,2014-08-22,7299,1,0,1
72500,667,2014-08-22,8907,1,0,1
72501,668,2014-08-22,8536,1,0,1
72502,673,2014-08-22,8039,1,0,1
72503,683,2014-08-22,8279,1,0,1
72504,689,2014-08-22,7689,1,0,1
72505,690,2014-08-22,5237,1,0,0
72506,698,2014-08-22,14139,1,0,1
72507,705,2014-08-22,8131,1,0,0
72508,709,2014-08-22,10289,1,0,1
72509,715,2014-08-22,6685,1,0,1
72510,717,2014-08-22,6178,1,0,0
72511,723,2014-08-22,7387,1,0,1
72512,728,2014-08-22,5213,1,0,1
72513,729,2014-08-22,10954,1,0,0
72514,732,2014-08-22,8975,1,0,1
72515,737,2014-08-22,5514,1,0,0
72516,747,2014-08-22,8337,1,0,1
72517,749,2014-08-22,5734,1,0,1
72518,751,2014-08-22,3296,1,0,0
72519,756,2014-08-22,16319,1,0,0
72520,758,2014-08-22,3963,1,0,1
72521,764,2014-08-22,4121,1,0,1
72522,765,2014-08-22,8505,1,0,1
72523,767,2014-08-22,7790,1,0,1
72524,768,2014-08-22,15003,1,0,1
72525,779,2014-08-22,8163,1,0,1
72526,782,2014-08-22,5413,1,0,1
72527,783,2014-08-22,8019,1,0,1
72528,785,2014-08-22,6604,1,0,0
72529,786,2014-08-22,3672,1,0,1
72530,789,2014-08-22,3186,1,0,1
72531,791,2014-08-22,7489,1,0,0
72532,792,2014-08-22,7847,1,0,0
72533,796,2014-08-22,7569,1,0,0
72534,807,2014-08-22,9290,1,0,1
72535,808,2014-08-22,7519,1,0,1
72536,813,2014-08-22,5188,1,0,1
72537,819,2014-08-22,7203,1,0,1
72538,824,2014-08-22,7441,1,0,1
72539,828,2014-08-22,5029,1,0,1
72540,830,2014-08-22,5445,1,0,1
72541,831,2014-08-22,11839,1,0,0
72542,836,2014-08-22,5593,1,0,1
72543,838,2014-08-22,7910,1,0,1
72544,843,2014-08-22,9418,1,0,1
72545,846,2014-08-22,10906,1,0,0
72546,863,2014-08-22,10745,1,0,1
72547,866,2014-08-22,7216,1,0,1
72548,867,2014-08-22,6356,1,0,1
72549,871,2014-08-22,6477,1,0,1
72550,873,2014-08-22,3605,1,0,1
72551,876,2014-08-22,9039,1,0,1
72552,882,2014-08-22,6312,1,0,0
72553,889,2014-08-22,4981,1,0,1
72554,894,2014-08-22,9172,1,0,0
72555,896,2014-08-22,7961,1,0,1
72556,911,2014-08-22,10808,1,0,1
72557,916,2014-08-22,5421,1,0,0
72558,926,2014-08-22,7638,1,0,0
72559,928,2014-08-22,8187,1,0,0
72560,930,2014-08-22,5943,1,0,0
72561,935,2014-08-22,6557,1,0,1
72562,942,2014-08-22,6835,1,0,1
72563,943,2014-08-22,6940,1,0,0
72564,946,2014-08-22,3640,1,0,1
72565,947,2014-08-22,7304,1,0,1
72566,963,2014-08-22,10203,1,0,1
72567,965,2014-08-22,8753,1,0,1
72568,967,2014-08-22,8298,1,0,0
72569,968,2014-08-22,6985,1,0,1
72570,969,2014-08-22,3355,1,0,1
72571,970,2014-08-22,2718,1,0,1
72572,976,2014-08-22,7770,1,0,0
72573,979,2014-08-22,6224,1,0,1
72574,980,2014-08-22,7541,1,0,0
72575,985,2014-08-22,7519,1,0,1
72576,991,2014-08-22,6113,1,0,0
72577,995,2014-08-22,9662,1,0,1
72578,1005,2014-08-22,6110,1,0,0
72579,1006,2014-08-22,6515,1,0,1
72580,1007,2014-08-22,8712,1,0,1
72581,1010,2014-08-22,9616,1,0,1
72582,1016,2014-08-22,5946,1,0,0
72583,1022,2014-08-22,7137,1,0,0
72584,1026,2014-08-22,10856,1,0,0
72585,1032,2014-08-22,8692,1,0,1
72586,1033,2014-08-22,12831,1,0,1
72587,1040,2014-08-22,9232,1,0,0
72588,1044,2014-08-22,6592,1,0,1
72589,1045,2014-08-22,9268,1,0,1
72590,1051,2014-08-22,7138,1,0,1
72591,1054,2014-08-22,7320,1,0,1
72592,1059,2014-08-22,7620,1,0,0
72593,1062,2014-08-22,5626,1,0,1
72594,1064,2014-08-22,9256,1,0,0
72595,1066,2014-08-22,10553,1,0,0
72596,1069,2014-08-22,5905,1,0,1
72597,1076,2014-08-22,3899,1,0,0
72598,1089,2014-08-22,10735,1,0,0
72599,1090,2014-08-22,6927,1,0,1
72600,1093,2014-08-22,8656,1,0,1
72601,1097,2014-08-22,8245,1,0,1
72602,1098,2014-08-22,5203,1,0,1
72603,1099,2014-08-22,9264,1,0,1
72604,1105,2014-08-22,4668,1,0,0
72605,1106,2014-08-22,5648,1,0,1
72606,1108,2014-08-22,4983,1,0,1
72607,1111,2014-08-22,4843,1,0,0
72608,1112,2014-08-22,9339,1,0,0
72609,1113,2014-08-22,7770,1,0,1
72610,1,2014-08-21,4327,1,0,1
72611,9,2014-08-21,6664,1,0,0
72612,11,2014-08-21,8415,1,0,1
72613,12,2014-08-21,8614,1,0,1
72614,14,2014-08-21,5800,1,0,0
72615,18,2014-08-21,6361,1,0,1
72616,21,2014-08-21,5388,1,0,1
72617,24,2014-08-21,9205,1,0,0
72618,25,2014-08-21,9926,1,0,0
72619,38,2014-08-21,4946,1,0,0
72620,43,2014-08-21,7113,1,0,0
72621,55,2014-08-21,5270,1,0,1
72622,56,2014-08-21,7579,1,0,1
72623,60,2014-08-21,9274,1,0,1
72624,68,2014-08-21,8094,1,0,1
72625,75,2014-08-21,6509,1,0,1
72626,78,2014-08-21,3387,1,0,1
72627,84,2014-08-21,13633,1,0,0
72628,85,2014-08-21,6506,1,0,1
72629,91,2014-08-21,6652,1,0,1
72630,95,2014-08-21,7683,1,0,1
72631,98,2014-08-21,5021,1,0,0
72632,101,2014-08-21,8111,1,0,1
72633,111,2014-08-21,6726,1,0,1
72634,120,2014-08-21,7095,1,0,1
72635,121,2014-08-21,4225,1,0,1
72636,128,2014-08-21,7204,1,0,1
72637,133,2014-08-21,6646,1,0,1
72638,134,2014-08-21,5200,1,0,1
72639,138,2014-08-21,8496,1,0,1
72640,142,2014-08-21,4023,1,0,0
72641,148,2014-08-21,8357,1,0,1
72642,152,2014-08-21,5612,1,0,0
72643,156,2014-08-21,8078,1,0,1
72644,157,2014-08-21,10023,1,0,0
72645,158,2014-08-21,8415,1,0,1
72646,161,2014-08-21,8022,1,0,0
72647,163,2014-08-21,7308,1,0,1
72648,168,2014-08-21,7263,1,0,1
72649,173,2014-08-21,8191,1,0,1
72650,175,2014-08-21,5674,1,0,0
72651,180,2014-08-21,6988,1,0,0
72652,187,2014-08-21,6924,1,0,1
72653,195,2014-08-21,10671,1,0,0
72654,196,2014-08-21,5398,1,0,1
72655,205,2014-08-21,6259,1,0,1
72656,213,2014-08-21,8447,1,0,0
72657,216,2014-08-21,7332,1,0,0
72658,219,2014-08-21,3443,1,0,0
72659,220,2014-08-21,4886,1,0,0
72660,221,2014-08-21,6964,1,0,1
72661,227,2014-08-21,10840,1,0,0
72662,234,2014-08-21,10013,1,0,0
72663,237,2014-08-21,4479,1,0,1
72664,238,2014-08-21,7908,1,0,0
72665,249,2014-08-21,5986,1,0,1
72666,253,2014-08-21,5247,1,0,0
72667,257,2014-08-21,4890,1,0,1
72668,260,2014-08-21,6508,1,0,1
72669,261,2014-08-21,14332,1,0,1
72670,273,2014-08-21,7188,1,0,0
72671,278,2014-08-21,7664,1,0,1
72672,281,2014-08-21,6149,1,0,1
72673,285,2014-08-21,4528,1,0,1
72674,289,2014-08-21,5130,1,0,1
72675,291,2014-08-21,8446,1,0,1
72676,292,2014-08-21,5751,1,0,1
72677,295,2014-08-21,5810,1,0,1
72678,296,2014-08-21,6358,1,0,1
72679,297,2014-08-21,6899,1,0,1
72680,310,2014-08-21,10639,1,0,1
72681,313,2014-08-21,7358,1,0,1
72682,316,2014-08-21,8710,1,0,0
72683,319,2014-08-21,8550,1,0,1
72684,320,2014-08-21,15138,1,0,1
72685,324,2014-08-21,5721,1,0,1
72686,332,2014-08-21,3425,1,0,1
72687,339,2014-08-21,7942,1,0,1
72688,341,2014-08-21,5407,1,0,0
72689,346,2014-08-21,6790,1,0,0
72690,351,2014-08-21,5567,1,0,0
72691,352,2014-08-21,7280,1,0,1
72692,354,2014-08-21,8094,1,0,0
72693,357,2014-08-21,7103,1,0,1
72694,359,2014-08-21,6683,1,0,1
72695,366,2014-08-21,6431,1,0,1
72696,372,2014-08-21,8623,1,0,0
72697,374,2014-08-21,6330,1,0,1
72698,377,2014-08-21,10335,1,0,1
72699,381,2014-08-21,8775,1,0,1
72700,391,2014-08-21,5735,1,0,0
72701,397,2014-08-21,5644,1,0,0
72702,410,2014-08-21,6139,1,0,0
72703,421,2014-08-21,9538,1,0,1
72704,435,2014-08-21,3003,1,0,0
72705,444,2014-08-21,11738,1,0,1
72706,447,2014-08-21,5008,1,0,1
72707,456,2014-08-21,5735,1,0,0
72708,460,2014-08-21,4210,1,0,1
72709,461,2014-08-21,4383,1,0,1
72710,466,2014-08-21,7947,1,0,0
72711,469,2014-08-21,10621,1,0,1
72712,470,2014-08-21,14722,1,0,0
72713,484,2014-08-21,7789,1,0,1
72714,491,2014-08-21,6866,1,0,1
72715,496,2014-08-21,7515,1,0,1
72716,502,2014-08-21,8846,1,0,1
72717,503,2014-08-21,7816,1,0,1
72718,506,2014-08-21,7008,1,0,0
72719,507,2014-08-21,9814,1,0,0
72720,511,2014-08-21,4550,1,0,1
72721,513,2014-08-21,16343,1,0,1
72722,516,2014-08-21,6933,1,0,0
72723,521,2014-08-21,5695,1,0,1
72724,523,2014-08-21,13186,1,0,1
72725,529,2014-08-21,8334,1,0,1
72726,535,2014-08-21,7855,1,0,0
72727,543,2014-08-21,2756,1,0,1
72728,550,2014-08-21,5396,1,0,1
72729,551,2014-08-21,6420,1,0,1
72730,553,2014-08-21,6178,1,0,1
72731,563,2014-08-21,5369,1,0,0
72732,566,2014-08-21,5039,1,0,0
72733,569,2014-08-21,4793,1,0,1
72734,570,2014-08-21,3847,1,0,0
72735,578,2014-08-21,9721,1,0,1
72736,597,2014-08-21,4943,1,0,1
72737,599,2014-08-21,10246,1,0,1
72738,601,2014-08-21,4284,1,0,1
72739,607,2014-08-21,4439,1,0,1
72740,609,2014-08-21,4493,1,0,1
72741,617,2014-08-21,6513,1,0,1
72742,624,2014-08-21,7367,1,0,0
72743,642,2014-08-21,3679,1,0,0
72744,643,2014-08-21,8369,1,0,1
72745,645,2014-08-21,11076,1,0,1
72746,647,2014-08-21,6721,1,0,1
72747,648,2014-08-21,5830,1,0,1
72748,657,2014-08-21,6371,1,0,0
72749,661,2014-08-21,6264,1,0,1
72750,663,2014-08-21,5305,1,0,1
72751,666,2014-08-21,6633,1,0,1
72752,667,2014-08-21,9006,1,0,1
72753,668,2014-08-21,8752,1,0,1
72754,673,2014-08-21,7871,1,0,1
72755,683,2014-08-21,8371,1,0,1
72756,689,2014-08-21,7649,1,0,1
72757,690,2014-08-21,5907,1,0,0
72758,698,2014-08-21,14023,1,0,1
72759,705,2014-08-21,8301,1,0,0
72760,709,2014-08-21,10590,1,0,1
72761,715,2014-08-21,6935,1,0,1
72762,717,2014-08-21,6806,1,0,0
72763,723,2014-08-21,7468,1,0,1
72764,728,2014-08-21,5365,1,0,1
72765,729,2014-08-21,9473,1,0,0
72766,732,2014-08-21,8267,1,0,1
72767,737,2014-08-21,6179,1,0,0
72768,747,2014-08-21,8083,1,0,1
72769,749,2014-08-21,5468,1,0,1
72770,751,2014-08-21,4166,1,0,0
72771,756,2014-08-21,17148,1,0,0
72772,758,2014-08-21,5174,1,0,1
72773,764,2014-08-21,4165,1,0,1
72774,765,2014-08-21,8667,1,0,1
72775,767,2014-08-21,7219,1,0,1
72776,768,2014-08-21,15050,1,0,1
72777,779,2014-08-21,8015,1,0,1
72778,782,2014-08-21,5680,1,0,1
72779,783,2014-08-21,7075,1,0,1
72780,785,2014-08-21,6994,1,0,0
72781,786,2014-08-21,4470,1,0,1
72782,789,2014-08-21,3315,1,0,1
72783,791,2014-08-21,6996,1,0,0
72784,792,2014-08-21,7832,1,0,0
72785,796,2014-08-21,7747,1,0,0
72786,807,2014-08-21,8485,1,0,1
72787,808,2014-08-21,8137,1,0,1
72788,813,2014-08-21,5289,1,0,1
72789,819,2014-08-21,6313,1,0,1
72790,824,2014-08-21,7735,1,0,1
72791,828,2014-08-21,4299,1,0,1
72792,830,2014-08-21,6269,1,0,1
72793,831,2014-08-21,13266,1,0,0
72794,836,2014-08-21,6436,1,0,1
72795,838,2014-08-21,7802,1,0,1
72796,843,2014-08-21,8784,1,0,1
72797,846,2014-08-21,10081,1,0,0
72798,863,2014-08-21,9002,1,0,1
72799,866,2014-08-21,6811,1,0,1
72800,867,2014-08-21,5231,1,0,1
72801,871,2014-08-21,6280,1,0,1
72802,873,2014-08-21,3109,1,0,1
72803,876,2014-08-21,10942,1,0,1
72804,882,2014-08-21,5432,1,0,0
72805,889,2014-08-21,4322,1,0,1
72806,894,2014-08-21,8245,1,0,0
72807,896,2014-08-21,7545,1,0,1
72808,911,2014-08-21,10432,1,0,1
72809,916,2014-08-21,5053,1,0,0
72810,926,2014-08-21,7612,1,0,0
72811,928,2014-08-21,8697,1,0,0
72812,930,2014-08-21,6630,1,0,0
72813,935,2014-08-21,6974,1,0,1
72814,942,2014-08-21,6288,1,0,1
72815,943,2014-08-21,7419,1,0,0
72816,946,2014-08-21,3702,1,0,1
72817,947,2014-08-21,7468,1,0,1
72818,963,2014-08-21,11699,1,0,1
72819,965,2014-08-21,9225,1,0,1
72820,967,2014-08-21,8462,1,0,0
72821,968,2014-08-21,6870,1,0,1
72822,969,2014-08-21,3724,1,0,1
72823,970,2014-08-21,3319,1,0,1
72824,976,2014-08-21,7193,1,0,0
72825,979,2014-08-21,6529,1,0,1
72826,980,2014-08-21,6830,1,0,0
72827,985,2014-08-21,8105,1,0,1
72828,991,2014-08-21,5526,1,0,0
72829,995,2014-08-21,9053,1,0,1
72830,1005,2014-08-21,6739,1,0,0
72831,1006,2014-08-21,6402,1,0,1
72832,1007,2014-08-21,8018,1,0,1
72833,1010,2014-08-21,9429,1,0,1
72834,1016,2014-08-21,4746,1,0,0
72835,1022,2014-08-21,8464,1,0,0
72836,1026,2014-08-21,8681,1,0,0
72837,1032,2014-08-21,8529,1,0,1
72838,1033,2014-08-21,14074,1,0,1
72839,1040,2014-08-21,8504,1,0,0
72840,1044,2014-08-21,6534,1,0,1
72841,1045,2014-08-21,9850,1,0,1
72842,1051,2014-08-21,6844,1,0,1
72843,1054,2014-08-21,6685,1,0,1
72844,1059,2014-08-21,8425,1,0,0
72845,1062,2014-08-21,6801,1,0,1
72846,1064,2014-08-21,9880,1,0,0
72847,1066,2014-08-21,10307,1,0,0
72848,1069,2014-08-21,6276,1,0,1
72849,1076,2014-08-21,4120,1,0,0
72850,1089,2014-08-21,9316,1,0,0
72851,1090,2014-08-21,6263,1,0,1
72852,1093,2014-08-21,8109,1,0,1
72853,1097,2014-08-21,7714,1,0,1
72854,1098,2014-08-21,5704,1,0,1
72855,1099,2014-08-21,10004,1,0,1
72856,1105,2014-08-21,5052,1,0,0
72857,1106,2014-08-21,4833,1,0,1
72858,1108,2014-08-21,6026,1,0,1
72859,1111,2014-08-21,4996,1,0,0
72860,1112,2014-08-21,8590,1,0,0
72861,1113,2014-08-21,8077,1,0,1
72862,1,2014-08-20,4280,1,0,1
72863,9,2014-08-20,7929,1,0,0
72864,11,2014-08-20,9114,1,0,1
72865,12,2014-08-20,8799,1,0,1
72866,14,2014-08-20,6410,1,0,0
72867,18,2014-08-20,7606,1,0,1
72868,21,2014-08-20,6528,1,0,1
72869,24,2014-08-20,11143,1,0,0
72870,25,2014-08-20,10822,1,0,0
72871,38,2014-08-20,6766,1,0,0
72872,43,2014-08-20,7840,1,0,0
72873,55,2014-08-20,5214,1,0,1
72874,56,2014-08-20,7636,1,0,1
72875,60,2014-08-20,9215,1,0,1
72876,68,2014-08-20,8501,1,0,1
72877,75,2014-08-20,6608,1,0,1
72878,78,2014-08-20,3889,1,0,1
72879,84,2014-08-20,15886,1,0,0
72880,85,2014-08-20,6514,1,0,1
72881,91,2014-08-20,6162,1,0,1
72882,95,2014-08-20,7740,1,0,1
72883,98,2014-08-20,5601,1,0,0
72884,101,2014-08-20,9521,1,0,1
72885,111,2014-08-20,6973,1,0,1
72886,120,2014-08-20,7693,1,0,1
72887,121,2014-08-20,5154,1,0,1
72888,128,2014-08-20,8037,1,0,1
72889,133,2014-08-20,6694,1,0,1
72890,134,2014-08-20,4872,1,0,1
72891,138,2014-08-20,8025,1,0,1
72892,142,2014-08-20,4780,1,0,0
72893,148,2014-08-20,7860,1,0,1
72894,152,2014-08-20,7154,1,0,0
72895,156,2014-08-20,7297,1,0,1
72896,157,2014-08-20,12609,1,0,0
72897,158,2014-08-20,8546,1,0,1
72898,161,2014-08-20,8578,1,0,0
72899,163,2014-08-20,6097,1,0,1
72900,168,2014-08-20,8355,1,0,1
72901,173,2014-08-20,8832,1,0,1
72902,175,2014-08-20,5515,1,0,1
72903,180,2014-08-20,7881,1,0,1
72904,187,2014-08-20,6226,1,0,1
72905,195,2014-08-20,11670,1,0,0
72906,196,2014-08-20,4807,1,0,1
72907,205,2014-08-20,6692,1,0,1
72908,213,2014-08-20,9359,1,0,0
72909,216,2014-08-20,7682,1,0,0
72910,219,2014-08-20,3641,1,0,0
72911,220,2014-08-20,5185,1,0,0
72912,221,2014-08-20,6191,1,0,1
72913,227,2014-08-20,15321,1,0,0
72914,234,2014-08-20,12182,1,0,0
72915,237,2014-08-20,4888,1,0,1
72916,238,2014-08-20,8829,1,0,0
72917,249,2014-08-20,4732,1,0,1
72918,253,2014-08-20,6770,1,0,0
72919,257,2014-08-20,4664,1,0,1
72920,260,2014-08-20,6516,1,0,1
72921,261,2014-08-20,14242,1,0,1
72922,273,2014-08-20,8656,1,0,0
72923,278,2014-08-20,7517,1,0,1
72924,281,2014-08-20,6190,1,0,1
72925,285,2014-08-20,5251,1,0,1
72926,289,2014-08-20,5622,1,0,1
72927,291,2014-08-20,8481,1,0,1
72928,292,2014-08-20,6036,1,0,1
72929,295,2014-08-20,6556,1,0,1
72930,296,2014-08-20,7144,1,0,1
72931,297,2014-08-20,6901,1,0,1
